COB_DATE,POSITION_ID,CUSIP,EMPLOYEE_ID,FUND_ID,QUANTITY,NOTIONAL_USD,SCHEDULE,MATURITY_DATE
20181104,20181104C288998471T2A010,C288998471,T2,A010,60000,,,
20181104,20181104C842853862T3A000,C842853862,T3,A000,15000,,,
20181104,20181104C298891492T4A015,C298891492,T4,A015,37000,,,
20181104,20181104C653124476T2A011,C653124476,T2,A011,2000,,,
20181104,20181104C146500095T5A010,C146500095,T5,A010,21000,,,
20181104,20181104C216547584T1A014,C216547584,T1,A014,18000,,,
20181104,20181104BONDT3A000,,T3,A000,,90000,ANNUAL,
20181104,20181104C386947041T4A009,C386947041,T4,A009,13000,,,
20181104,20181104C956282871T2A003,C956282871,T2,A003,91000,,,
20181104,20181104C575312666T3A009,C575312666,T3,A009,34000,,,
20181104,20181104BONDT1A001,,T1,A001,,50000,ANNUAL,
20181104,20181104C898246678T2A000,C898246678,T2,A000,68000,,,
20181104,20181104C856299965T1A004,C856299965,T1,A004,94000,,,
20181104,20181104C654238957T5A009,C654238957,T5,A009,88000,,,
20181104,20181104C551763107T5A010,C551763107,T5,A010,96000,,,
20181104,20181104C877349282T2A001,C877349282,T2,A001,2000,,,
20181104,20181104C710231249T4A004,C710231249,T4,A004,60000,,,
20181104,20181104C639711407T1A002,C639711407,T1,A002,99000,,,
20181104,20181104C667933999T2A008,C667933999,T2,A008,34000,,,
20181104,20181104C192395511T5A004,C192395511,T5,A004,99000,,,
20181104,20181104C404954805T1A006,C404954805,T1,A006,30000,,,
20181104,20181104C823054248T4A003,C823054248,T4,A003,26000,,,
20181104,20181104C898246678T4A015,C898246678,T4,A015,5000,,,
20181104,20181104C441864024T1A002,C441864024,T1,A002,95000,,,
20181104,20181104C385264889T4A007,C385264889,T4,A007,3000,,,
20181104,20181104C956810865T1A002,C956810865,T1,A002,89000,,,
20181104,20181104C378155229T2A003,C378155229,T2,A003,52000,,,
20181104,20181104C856847326T1A003,C856847326,T1,A003,59000,,,
20181104,20181104BONDT5A005,,T5,A005,,80000,SEMI-ANNUAL,
20181104,20181104C149922671T5A012,C149922671,T5,A012,32000,,,
20181104,20181104C811348629T2A014,C811348629,T2,A014,87000,,,
20181104,20181104C291181338T2A012,C291181338,T2,A012,48000,,,
20181104,20181104C856299965T2A007,C856299965,T2,A007,62000,,,
20181104,20181104C898246678T3A003,C898246678,T3,A003,2000,,,
20181104,20181104C113609857T4A007,C113609857,T4,A007,87000,,,
20181104,20181104C747097309T5A002,C747097309,T5,A002,4000,,,
20181104,20181104C575310731T5A008,C575310731,T5,A008,50000,,,
20181104,20181104C710231249T4A015,C710231249,T4,A015,4000,,,
20181104,20181104C192395511T1A005,C192395511,T1,A005,26000,,,
20181104,20181104C491534729T1A010,C491534729,T1,A010,66000,,,
20181104,20181104C710231249T1A011,C710231249,T1,A011,76000,,,
20181104,20181104BONDT1A014,,T1,A014,,820000,,
20181104,20181104C639711407T3A004,C639711407,T3,A004,16000,,,
20181104,20181104BONDT4A011,,T4,A011,,20000,SEMI-ANNUAL,
20181104,20181104C219753848T1A002,C219753848,T1,A002,14000,,,
20181104,20181104C842853862T3A010,C842853862,T3,A010,88000,,,
20181104,20181104BONDT3A006,,T3,A006,,90000,SEMI-ANNUAL,20310301
20181104,20181104C906008511T3A003,C906008511,T3,A003,79000,,,
20181104,20181104BONDT5A011,,T5,A011,,10000,SEMI-ANNUAL,20250908
20181104,20181104C763405435T1A013,C763405435,T1,A013,73000,,,
20181104,20181104C404954805T3A000,C404954805,T3,A000,39000,,,
20181104,20181104C615991809T4A005,C615991809,T4,A005,65000,,,
20181104,20181104C877349282T5A001,C877349282,T5,A001,60000,,,
20181104,20181104C715608976T1A004,C715608976,T1,A004,21000,,,
20181104,20181104C216547584T5A003,C216547584,T5,A003,76000,,,
20181104,20181104BONDT3A012,,T3,A012,,30000,SEMI-ANNUAL,
20181104,20181104C402902400T3A012,C402902400,T3,A012,39000,,,
20181104,20181104C735399065T2A009,C735399065,T2,A009,88000,,,
20181104,20181104C146500095T1A000,C146500095,T1,A000,17000,,,
20181104,20181104C763405435T3A007,C763405435,T3,A007,66000,,,
20181104,20181104C270807154T4A006,C270807154,T4,A006,41000,,,
20181104,20181104C285291663T3A000,C285291663,T3,A000,26000,,,
20181104,20181104BONDT2A007,,T2,A007,,830000,,
20181104,20181104C242694825T5A001,C242694825,T5,A001,2000,,,
20181104,20181104BONDT2A003,,T2,A003,,750000,,
20181104,20181104C653124476T5A003,C653124476,T5,A003,53000,,,
20181104,20181104C793685348T2A011,C793685348,T2,A011,58000,,,
20181104,20181104C704813496T3A013,C704813496,T3,A013,16000,,,
20181104,20181104C823054248T1A005,C823054248,T1,A005,13000,,,
20181104,20181104C309653244T3A012,C309653244,T3,A012,43000,,,
20181104,20181104C551763107T2A011,C551763107,T2,A011,11000,,,
20181104,20181104C853829400T3A007,C853829400,T3,A007,79000,,,
20181104,20181104C667656750T3A000,C667656750,T3,A000,89000,,,
20181104,20181104C588718138T3A012,C588718138,T3,A012,9000,,,
20181104,20181104C560457637T3A007,C560457637,T3,A007,55000,,,
20181104,20181104BONDT5A011,,T5,A011,,20000,ANNUAL,
20181104,20181104C645474804T5A015,C645474804,T5,A015,77000,,,
20181104,20181104C575310731T4A011,C575310731,T4,A011,69000,,,
20181104,20181104C956282871T1A000,C956282871,T1,A000,5000,,,
20181104,20181104C246045880T3A008,C246045880,T3,A008,17000,,,
20181104,20181104C615991809T4A014,C615991809,T4,A014,3000,,,
20181105,20181105BONDT1A008,,T1,A008,,520000,,
20181105,20181105C956282871T3A004,C956282871,T3,A004,16000,,,
20181105,20181105C639711407T4A010,C639711407,T4,A010,54000,,,
20181105,20181105BONDT5A012,,T5,A012,,480000,,
20181105,20181105C969254604T5A009,C969254604,T5,A009,98000,,,
20181105,20181105C348312558T2A008,C348312558,T2,A008,39000,,,
20181105,20181105C168746412T2A007,C168746412,T2,A007,14000,,,
20181105,20181105C242694825T5A014,C242694825,T5,A014,6000,,,
20181105,20181105C667656750T4A012,C667656750,T4,A012,32000,,,
20181105,20181105BONDT4A010,,T4,A010,,180000,,
20181105,20181105C746067626T5A015,C746067626,T5,A015,17000,,,
20181105,20181105C830334386T3A000,C830334386,T3,A000,51000,,,
20181105,20181105C793685348T5A005,C793685348,T5,A005,33000,,,
20181105,20181105C291181338T4A005,C291181338,T4,A005,33000,,,
20181105,20181105C497714900T4A006,C497714900,T4,A006,19000,,,
20181105,20181105C667656750T4A013,C667656750,T4,A013,79000,,,
20181105,20181105C417359878T3A008,C417359878,T3,A008,14000,,,
20181105,20181105C417359878T4A000,C417359878,T4,A000,2000,,,
20181105,20181105C772969772T2A003,C772969772,T2,A003,32000,,,
20181105,20181105C404954805T3A001,C404954805,T3,A001,80000,,,
20181105,20181105C335954952T3A014,C335954952,T3,A014,47000,,,
20181105,20181105BONDT2A010,,T2,A010,,20000,ANNUAL,
20181105,20181105C557551824T1A015,C557551824,T1,A015,14000,,,
20181105,20181105C192395511T3A002,C192395511,T3,A002,52000,,,
20181105,20181105C763405435T5A001,C763405435,T5,A001,69000,,,
20181105,20181105BONDT2A010,,T2,A010,,80000,ANNUAL,20310302
20181105,20181105C317648987T1A012,C317648987,T1,A012,72000,,,
20181105,20181105C850326527T3A011,C850326527,T3,A011,75000,,,
20181105,20181105C774787649T2A001,C774787649,T2,A001,27000,,,
20181105,20181105C501048147T1A007,C501048147,T1,A007,41000,,,
20181105,20181105C219753848T4A014,C219753848,T4,A014,62000,,,
20181105,20181105C317648987T5A009,C317648987,T5,A009,95000,,,
20181105,20181105C793685348T4A007,C793685348,T4,A007,78000,,,
20181105,20181105C645474804T1A015,C645474804,T1,A015,19000,,,
20181105,20181105C417359878T4A009,C417359878,T4,A009,29000,,,
20181105,20181105BONDT2A006,,T2,A006,,640000,,
20181105,20181105C615991809T2A004,C615991809,T2,A004,69000,,,
20181105,20181105C667656750T3A003,C667656750,T3,A003,96000,,,
20181105,20181105C402902400T2A012,C402902400,T2,A012,67000,,,
20181105,20181105BONDT3A004,,T3,A004,,510000,,
20181105,20181105C588718138T2A004,C588718138,T2,A004,12000,,,
20181105,20181105C207240619T3A008,C207240619,T3,A008,72000,,,
20181105,20181105C772969772T2A000,C772969772,T2,A000,71000,,,
20181105,20181105C575312666T2A011,C575312666,T2,A011,85000,,,
20181105,20181105C168746412T4A009,C168746412,T4,A009,66000,,,
20181105,20181105C653124476T3A012,C653124476,T3,A012,49000,,,
20181105,20181105BONDT4A002,,T4,A002,,30000,ANNUAL,
20181105,20181105C898246678T4A009,C898246678,T4,A009,93000,,,
20181105,20181105C175210911T4A014,C175210911,T4,A014,69000,,,
20181105,20181105C906008511T2A012,C906008511,T2,A012,33000,,,
20181105,20181105BONDT3A006,,T3,A006,,80000,SEMI-ANNUAL,20210801
20181105,20181105C182368642T2A014,C182368642,T2,A014,74000,,,
20181105,20181105C850326527T1A014,C850326527,T1,A014,10000,,,
20181105,20181105C149922671T3A001,C149922671,T3,A001,21000,,,
20181105,20181105C575310731T1A007,C575310731,T1,A007,89000,,,
20181105,20181105C534956101T4A006,C534956101,T4,A006,22000,,,
20181105,20181105BONDT1A012,,T1,A012,,730000,,
20181105,20181105C746067626T2A015,C746067626,T2,A015,92000,,,
20181105,20181105C811250293T5A007,C811250293,T5,A007,86000,,,
20181105,20181105C528162455T2A003,C528162455,T2,A003,58000,,,
20181105,20181105C763405435T3A002,C763405435,T3,A002,29000,,,
20181105,20181105BONDT5A012,,T5,A012,,860000,,
20181105,20181105C531620366T5A008,C531620366,T5,A008,18000,,,
20181105,20181105C534956101T5A011,C534956101,T5,A011,43000,,,
20181105,20181105C969254604T2A008,C969254604,T2,A008,72000,,,
20181105,20181105C690248719T2A004,C690248719,T2,A004,4000,,,
20181105,20181105C956282871T5A004,C956282871,T5,A004,17000,,,
20181105,20181105BONDT4A003,,T4,A003,,50000,SEMI-ANNUAL,
20181105,20181105C521914858T3A007,C521914858,T3,A007,18000,,,
20181105,20181105BONDT5A006,,T5,A006,,80000,ANNUAL,20250909
20181105,20181105C747097309T1A003,C747097309,T1,A003,14000,,,
20181105,20181105C969254604T1A007,C969254604,T1,A007,24000,,,
20181105,20181105C246045880T3A010,C246045880,T3,A010,95000,,,
20181105,20181105C956282871T4A004,C956282871,T4,A004,76000,,,
20181105,20181105C811250293T1A005,C811250293,T1,A005,92000,,,
20181105,20181105C385264889T3A009,C385264889,T3,A009,42000,,,
20181105,20181105C351197651T2A007,C351197651,T2,A007,72000,,,
20181105,20181105C457877394T2A012,C457877394,T2,A012,28000,,,
20181105,20181105C735399065T2A000,C735399065,T2,A000,66000,,,
20181105,20181105C925055856T1A014,C925055856,T1,A014,76000,,,
20181105,20181105C458497274T1A002,C458497274,T1,A002,1000,,,
20181105,20181105BONDT3A007,,T3,A007,,60000,SEMI-ANNUAL,20280605
20181105,20181105C404954805T4A000,C404954805,T4,A000,21000,,,
20181105,20181105C850326527T1A014,C850326527,T1,A014,6000,,,
20181105,20181105C285291663T4A003,C285291663,T4,A003,79000,,,
20181105,20181105BONDT2A008,,T2,A008,,50000,SEMI-ANNUAL,
20181105,20181105C168746412T3A004,C168746412,T3,A004,41000,,,
20181105,20181105C956282871T2A008,C956282871,T2,A008,55000,,,
20181105,20181105C378155229T2A007,C378155229,T2,A007,54000,,,
20181105,20181105C428352047T5A002,C428352047,T5,A002,71000,,,
20181105,20181105C906008511T5A000,C906008511,T5,A000,19000,,,
20181105,20181105C811250293T5A014,C811250293,T5,A014,4000,,,
20181105,20181105C378155229T3A015,C378155229,T3,A015,70000,,,
20181105,20181105C298891492T3A004,C298891492,T3,A004,66000,,,
20181105,20181105C898246678T4A004,C898246678,T4,A004,60000,,,
20181105,20181105C551763107T3A012,C551763107,T3,A012,15000,,,
20181105,20181105C774787649T5A007,C774787649,T5,A007,19000,,,
20181105,20181105C291181338T2A011,C291181338,T2,A011,61000,,,
20181105,20181105C823054248T1A000,C823054248,T1,A000,5000,,,
20181105,20181105C823054248T2A011,C823054248,T2,A011,28000,,,
20181106,20181106C270807154T3A000,C270807154,T3,A000,46000,,,
20181106,20181106C457877394T2A015,C457877394,T2,A015,26000,,,
20181106,20181106C615991809T4A007,C615991809,T4,A007,57000,,,
20181106,20181106C428352047T5A006,C428352047,T5,A006,46000,,,
20181106,20181106C830334386T2A009,C830334386,T2,A009,76000,,,
20181106,20181106BONDT1A003,,T1,A003,,0,SEMI-ANNUAL,
20181106,20181106C906008511T1A009,C906008511,T1,A009,1000,,,
20181106,20181106C219753848T1A013,C219753848,T1,A013,40000,,,
20181106,20181106C306428091T4A010,C306428091,T4,A010,42000,,,
20181106,20181106BONDT2A002,,T2,A002,,260000,,
20181106,20181106C457877394T4A012,C457877394,T4,A012,22000,,,
20181106,20181106C541596602T5A002,C541596602,T5,A002,9000,,,
20181106,20181106C936333253T2A015,C936333253,T2,A015,58000,,,
20181106,20181106BONDT3A005,,T3,A005,,0,ANNUAL,20280606
20181106,20181106C856299965T5A003,C856299965,T5,A003,94000,,,
20181106,20181106C954078928T3A002,C954078928,T3,A002,93000,,,
20181106,20181106C500289558T4A005,C500289558,T4,A005,29000,,,
20181106,20181106C755456336T4A000,C755456336,T4,A000,20000,,,
20181106,20181106C704813496T1A008,C704813496,T1,A008,24000,,,
20181106,20181106BONDT1A011,,T1,A011,,510000,,
20181106,20181106C458497274T5A007,C458497274,T5,A007,18000,,,
20181106,20181106C772969772T2A006,C772969772,T2,A006,60000,,,
20181106,20181106BONDT5A000,,T5,A000,,120000,,
20181106,20181106BONDT5A000,,T5,A000,,50000,ANNUAL,
20181106,20181106C270931603T3A012,C270931603,T3,A012,81000,,,
20181106,20181106C146500095T1A007,C146500095,T1,A007,17000,,,
20181106,20181106BONDT1A005,,T1,A005,,40000,ANNUAL,
20181106,20181106C715608976T4A010,C715608976,T4,A010,79000,,,
20181106,20181106C216547584T2A000,C216547584,T2,A000,24000,,,
20181106,20181106C175210911T2A004,C175210911,T2,A004,7000,,,
20181106,20181106C348312558T5A007,C348312558,T5,A007,32000,,,
20181106,20181106C298891492T4A000,C298891492,T4,A000,18000,,,
20181106,20181106C850326527T3A001,C850326527,T3,A001,83000,,,
20181106,20181106C182368642T5A001,C182368642,T5,A001,96000,,,
20181106,20181106C521914858T2A007,C521914858,T2,A007,35000,,,
20181106,20181106C588718138T4A006,C588718138,T4,A006,67000,,,
20181106,20181106C774787649T2A006,C774787649,T2,A006,91000,,,
20181106,20181106C667656750T2A002,C667656750,T2,A002,91000,,,
20181106,20181106C898246678T3A004,C898246678,T3,A004,75000,,,
20181106,20181106C317648987T4A012,C317648987,T4,A012,93000,,,
20181106,20181106BONDT4A011,,T4,A011,,10000,SEMI-ANNUAL,
20181106,20181106C735399065T4A005,C735399065,T4,A005,67000,,,
20181106,20181106C704813496T3A009,C704813496,T3,A009,5000,,,
20181106,20181106C404954805T4A011,C404954805,T4,A011,30000,,,
20181106,20181106C458497274T1A004,C458497274,T1,A004,29000,,,
20181106,20181106C531620366T3A001,C531620366,T3,A001,93000,,,
20181106,20181106C309653244T1A015,C309653244,T1,A015,25000,,,
20181106,20181106C528162455T5A013,C528162455,T5,A013,50000,,,
20181106,20181106BONDT5A011,,T5,A011,,0,ANNUAL,
20181106,20181106C557551824T3A008,C557551824,T3,A008,74000,,,
20181106,20181106C219753848T4A015,C219753848,T4,A015,89000,,,
20181106,20181106C575310731T1A011,C575310731,T1,A011,94000,,,
20181106,20181106C956810865T2A001,C956810865,T2,A001,79000,,,
20181106,20181106C270931603T5A006,C270931603,T5,A006,6000,,,
20181106,20181106C898246678T5A011,C898246678,T5,A011,88000,,,
20181106,20181106C627157732T1A003,C627157732,T1,A003,21000,,,
20181106,20181106C735399065T1A004,C735399065,T1,A004,78000,,,
20181106,20181106C575310731T2A013,C575310731,T2,A013,15000,,,
20181106,20181106C859618923T1A014,C859618923,T1,A014,95000,,,
20181106,20181106C216547584T3A006,C216547584,T3,A006,50000,,,
20181106,20181106BONDT5A005,,T5,A005,,600000,,
20181106,20181106C588718138T4A002,C588718138,T4,A002,88000,,,
20181106,20181106C291181338T1A013,C291181338,T1,A013,7000,,,
20181106,20181106C710231249T3A010,C710231249,T3,A010,99000,,,
20181106,20181106C288998471T2A000,C288998471,T2,A000,43000,,,
20181106,20181106C557551824T5A005,C557551824,T5,A005,15000,,,
20181106,20181106C378155229T1A010,C378155229,T1,A010,26000,,,
20181106,20181106C417359878T1A011,C417359878,T1,A011,91000,,,
20181106,20181106C956282871T3A003,C956282871,T3,A003,44000,,,
20181106,20181106BONDT3A013,,T3,A013,,0,SEMI-ANNUAL,
20181106,20181106C900255546T3A002,C900255546,T3,A002,76000,,,
20181106,20181106C207240619T3A012,C207240619,T3,A012,13000,,,
20181106,20181106C270931603T2A013,C270931603,T2,A013,17000,,,
20181106,20181106C842853862T5A009,C842853862,T5,A009,74000,,,
20181106,20181106C216547584T2A011,C216547584,T2,A011,66000,,,
20181106,20181106C906008511T2A006,C906008511,T2,A006,22000,,,
20181106,20181106BONDT1A005,,T1,A005,,260000,,
20181106,20181106C457877394T4A002,C457877394,T4,A002,99000,,,
20181106,20181106C615991809T1A014,C615991809,T1,A014,69000,,,
20181106,20181106C898246678T4A009,C898246678,T4,A009,47000,,,
20181106,20181106C956282871T1A003,C956282871,T1,A003,90000,,,
20181106,20181106BONDT4A002,,T4,A002,,380000,,
20181106,20181106C747097309T2A009,C747097309,T2,A009,57000,,,
20181106,20181106C774787649T2A013,C774787649,T2,A013,61000,,,
20181106,20181106BONDT1A001,,T1,A001,,560000,,
20181106,20181106C335954952T1A007,C335954952,T1,A007,34000,,,
20181106,20181106BONDT4A013,,T4,A013,,80000,SEMI-ANNUAL,
20181106,20181106C192395511T1A005,C192395511,T1,A005,67000,,,
20181106,20181106C710231249T2A002,C710231249,T2,A002,14000,,,
20181106,20181106C182368642T4A000,C182368642,T4,A000,44000,,,
20181106,20181106C947476417T2A008,C947476417,T2,A008,35000,,,
20181106,20181106C859618923T4A011,C859618923,T4,A011,38000,,,
20181106,20181106BONDT3A011,,T3,A011,,40000,ANNUAL,20310303
20181106,20181106C823054248T1A008,C823054248,T1,A008,16000,,,
20181106,20181106C306428091T1A013,C306428091,T1,A013,68000,,,
20181106,20181106C404954805T5A001,C404954805,T5,A001,98000,,,
20181106,20181106C859618923T5A013,C859618923,T5,A013,83000,,,
20181106,20181106C715608976T2A009,C715608976,T2,A009,75000,,,
20181106,20181106BONDT5A009,,T5,A009,,20000,ANNUAL,
20181106,20181106C704813496T1A011,C704813496,T1,A011,11000,,,
20181107,20181107C288998471T5A009,C288998471,T5,A009,84000,,,
20181107,20181107C497714900T5A006,C497714900,T5,A006,17000,,,
20181107,20181107C348312558T4A008,C348312558,T4,A008,72000,,,
20181107,20181107C639711407T4A011,C639711407,T4,A011,1000,,,
20181107,20181107C457877394T2A001,C457877394,T2,A001,18000,,,
20181107,20181107C216547584T1A004,C216547584,T1,A004,49000,,,
20181107,20181107C639711407T5A014,C639711407,T5,A014,35000,,,
20181107,20181107C842853862T4A004,C842853862,T4,A004,56000,,,
20181107,20181107C772969772T5A014,C772969772,T5,A014,1000,,,
20181107,20181107C441864024T5A009,C441864024,T5,A009,17000,,,
20181107,20181107C457877394T5A010,C457877394,T5,A010,6000,,,
20181107,20181107BONDT4A001,,T4,A001,,80000,SEMI-ANNUAL,20310304
20181107,20181107C667933999T5A010,C667933999,T5,A010,47000,,,
20181107,20181107C500289558T2A010,C500289558,T2,A010,85000,,,
20181107,20181107C335954952T1A009,C335954952,T1,A009,31000,,,
20181107,20181107C588718138T1A004,C588718138,T1,A004,70000,,,
20181107,20181107BONDT4A008,,T4,A008,,40000,SEMI-ANNUAL,
20181107,20181107C298891492T1A001,C298891492,T1,A001,39000,,,
20181107,20181107C969254604T2A014,C969254604,T2,A014,2000,,,
20181107,20181107C654238957T3A012,C654238957,T3,A012,49000,,,
20181107,20181107C521914858T4A001,C521914858,T4,A001,54000,,,
20181107,20181107BONDT4A011,,T4,A011,,20000,SEMI-ANNUAL,20280607
20181107,20181107C149922671T4A005,C149922671,T4,A005,38000,,,
20181107,20181107C309653244T2A014,C309653244,T2,A014,83000,,,
20181107,20181107C954078928T5A000,C954078928,T5,A000,89000,,,
20181107,20181107C755456336T2A001,C755456336,T2,A001,74000,,,
20181107,20181107C351197651T3A005,C351197651,T3,A005,54000,,,
20181107,20181107C168746412T1A011,C168746412,T1,A011,11000,,,
20181107,20181107C735399065T1A006,C735399065,T1,A006,77000,,,
20181107,20181107C615991809T5A013,C615991809,T5,A013,58000,,,
20181107,20181107C246045880T1A000,C246045880,T1,A000,45000,,,
20181107,20181107C500289558T2A008,C500289558,T2,A008,62000,,,
20181107,20181107C216547584T3A013,C216547584,T3,A013,63000,,,
20181107,20181107C175210911T1A005,C175210911,T1,A005,32000,,,
20181107,20181107BONDT4A007,,T4,A007,,0,ANNUAL,
20181107,20181107C710231249T1A008,C710231249,T1,A008,92000,,,
20181107,20181107C704813496T4A014,C704813496,T4,A014,76000,,,
20181107,20181107C285291663T1A009,C285291663,T1,A009,37000,,,
20181107,20181107C246045880T2A012,C246045880,T2,A012,40000,,,
20181107,20181107C793833300T3A001,C793833300,T3,A001,53000,,,
20181107,20181107C285291663T1A003,C285291663,T1,A003,33000,,,
20181107,20181107C192395511T1A015,C192395511,T1,A015,91000,,,
20181107,20181107C710231249T2A011,C710231249,T2,A011,76000,,,
20181107,20181107BONDT1A002,,T1,A002,,40000,ANNUAL,20310304
20181107,20181107C823054248T2A002,C823054248,T2,A002,57000,,,
20181107,20181107C207240619T3A015,C207240619,T3,A015,44000,,,
20181107,20181107C645474804T1A012,C645474804,T1,A012,80000,,,
20181107,20181107C149922671T3A013,C149922671,T3,A013,90000,,,
20181107,20181107C823054248T2A007,C823054248,T2,A007,53000,,,
20181107,20181107BONDT1A005,,T1,A005,,80000,SEMI-ANNUAL,
20181107,20181107C378155229T5A015,C378155229,T5,A015,75000,,,
20181107,20181107C690248719T4A004,C690248719,T4,A004,55000,,,
20181107,20181107C654238957T3A000,C654238957,T3,A000,46000,,,
20181107,20181107C746067626T2A013,C746067626,T2,A013,57000,,,
20181107,20181107C747097309T2A010,C747097309,T2,A010,72000,,,
20181107,20181107C270807154T4A003,C270807154,T4,A003,65000,,,
20181107,20181107C811250293T3A002,C811250293,T3,A002,61000,,,
20181107,20181107C898246678T2A012,C898246678,T2,A012,53000,,,
20181107,20181107C667933999T4A008,C667933999,T4,A008,48000,,,
20181107,20181107BONDT3A005,,T3,A005,,10000,SEMI-ANNUAL,20210803
20181107,20181107C262865085T5A010,C262865085,T5,A010,40000,,,
20181107,20181107C898246678T5A012,C898246678,T5,A012,25000,,,
20181107,20181107BONDT4A001,,T4,A001,,60000,SEMI-ANNUAL,
20181107,20181107C653124476T4A003,C653124476,T4,A003,20000,,,
20181107,20181107C270931603T2A014,C270931603,T2,A014,39000,,,
20181107,20181107C793833300T3A011,C793833300,T3,A011,56000,,,
20181107,20181107C216547584T1A013,C216547584,T1,A013,92000,,,
20181107,20181107C780779706T1A011,C780779706,T1,A011,89000,,,
20181107,20181107C906008511T2A000,C906008511,T2,A000,22000,,,
20181107,20181107C811348629T4A015,C811348629,T4,A015,68000,,,
20181107,20181107C219753848T5A015,C219753848,T5,A015,67000,,,
20181107,20181107C588718138T5A015,C588718138,T5,A015,93000,,,
20181107,20181107C575312666T1A006,C575312666,T1,A006,15000,,,
20181107,20181107C615991809T5A010,C615991809,T5,A010,83000,,,
20181107,20181107C557551824T2A003,C557551824,T2,A003,89000,,,
20181107,20181107C458497274T1A010,C458497274,T1,A010,23000,,,
20181107,20181107C793685348T3A002,C793685348,T3,A002,34000,,,
20181107,20181107BONDT3A001,,T3,A001,,50000,SEMI-ANNUAL,
20181107,20181107C654238957T4A013,C654238957,T4,A013,26000,,,
20181107,20181107C402902400T2A012,C402902400,T2,A012,31000,,,
20181107,20181107C404954805T1A006,C404954805,T1,A006,72000,,,
20181107,20181107C645474804T5A008,C645474804,T5,A008,44000,,,
20181107,20181107C793833300T1A005,C793833300,T1,A005,36000,,,
20181107,20181107C351197651T4A001,C351197651,T4,A001,27000,,,
20181107,20181107C531620366T4A005,C531620366,T4,A005,36000,,,
20181107,20181107C146500095T2A011,C146500095,T2,A011,13000,,,
20181107,20181107C654238957T4A006,C654238957,T4,A006,28000,,,
20181107,20181107C219753848T4A008,C219753848,T4,A008,39000,,,
20181107,20181107BONDT1A014,,T1,A014,,0,SEMI-ANNUAL,
20181107,20181107C385264889T1A001,C385264889,T1,A001,26000,,,
20181107,20181107C182368642T5A005,C182368642,T5,A005,64000,,,
20181107,20181107C645474804T3A005,C645474804,T3,A005,83000,,,
20181107,20181107C432342063T5A011,C432342063,T5,A011,95000,,,
20181107,20181107C956282871T2A013,C956282871,T2,A013,34000,,,
20181107,20181107C898246678T1A013,C898246678,T1,A013,12000,,,
20181107,20181107C270807154T2A002,C270807154,T2,A002,18000,,,
20181107,20181107C667656750T2A006,C667656750,T2,A006,83000,,,
20181107,20181107C417359878T1A014,C417359878,T1,A014,12000,,,
20181107,20181107BONDT3A003,,T3,A003,,90000,ANNUAL,
20181107,20181107C954078928T3A009,C954078928,T3,A009,52000,,,
20181108,20181108BONDT3A010,,T3,A010,,940000,,
20181108,20181108C216547584T4A004,C216547584,T4,A004,8000,,,
20181108,20181108C667656750T4A000,C667656750,T4,A000,8000,,,
20181108,20181108C270931603T1A014,C270931603,T1,A014,35000,,,
20181108,20181108C793685348T5A004,C793685348,T5,A004,6000,,,
20181108,20181108C710231249T2A001,C710231249,T2,A001,15000,,,
20181108,20181108BONDT5A014,,T5,A014,,20000,ANNUAL,
20181108,20181108C772969772T1A014,C772969772,T1,A014,54000,,,
20181108,20181108C581066816T4A014,C581066816,T4,A014,30000,,,
20181108,20181108C146500095T3A003,C146500095,T3,A003,59000,,,
20181108,20181108C575312666T2A005,C575312666,T2,A005,22000,,,
20181108,20181108C859618923T5A008,C859618923,T5,A008,86000,,,
20181108,20181108BONDT2A015,,T2,A015,,30000,ANNUAL,
20181108,20181108C149922671T4A011,C149922671,T4,A011,52000,,,
20181108,20181108C149922671T4A003,C149922671,T4,A003,55000,,,
20181108,20181108BONDT2A015,,T2,A015,,70000,SEMI-ANNUAL,
20181108,20181108C811250293T2A005,C811250293,T2,A005,82000,,,
20181108,20181108BONDT5A009,,T5,A009,,330000,,
20181108,20181108BONDT1A010,,T1,A010,,380000,,
20181108,20181108BONDT1A001,,T1,A001,,650000,,
20181108,20181108C385264889T4A011,C385264889,T4,A011,28000,,,
20181108,20181108C182368642T3A006,C182368642,T3,A006,52000,,,
20181108,20181108C521914858T1A014,C521914858,T1,A014,9000,,,
20181108,20181108C216547584T4A005,C216547584,T4,A005,82000,,,
20181108,20181108C772969772T1A006,C772969772,T1,A006,77000,,,
20181108,20181108C947476417T1A014,C947476417,T1,A014,38000,,,
20181108,20181108C667656750T3A003,C667656750,T3,A003,47000,,,
20181108,20181108C947476417T5A010,C947476417,T5,A010,53000,,,
20181108,20181108C575310731T2A012,C575310731,T2,A012,24000,,,
20181108,20181108C501048147T3A003,C501048147,T3,A003,2000,,,
20181108,20181108C575310731T3A010,C575310731,T3,A010,54000,,,
20181108,20181108C541596602T1A004,C541596602,T1,A004,11000,,,
20181108,20181108C780779706T5A004,C780779706,T5,A004,96000,,,
20181108,20181108C956282871T1A003,C956282871,T1,A003,86000,,,
20181108,20181108C715608976T1A014,C715608976,T1,A014,68000,,,
20181108,20181108BONDT1A015,,T1,A015,,530000,,
20181108,20181108C842853862T1A005,C842853862,T1,A005,46000,,,
20181108,20181108C780779706T3A015,C780779706,T3,A015,34000,,,
